# Test data for ascii data initial conditions.
# Only next line is parsed in format: [nlongitude] [ncolatitude] because of keyword "POINTS:"
# POINTS: 201 241
# Columns: longitude colatitude litho crust
0.431969 1.85005 123243	41136 27434 13725 2970.81005859 2792.56005859 2693.5300293
0.436332 1.85005 121255	43969 29302 14628 3000.55004883 2820.52001953 2720.5
0.440696 1.85005 119844	46803 31170 15530 3030.29003906 2848.4699707 2747.45996094
0.445059 1.85005 119214	48678 32396 16107 3050.67993164 2867.63989258 2765.94995117
0.449422 1.85005 119940	49122 32663 16198 3057.09008789 2873.66992188 2771.76000977
0.453786 1.85005 121461	49234 32714 16189 3060 2876.39990234 2774.39990234
0.458149 1.85005 123428	49071 32586 16097 3060 2876.39990234 2774.39990234
0.462512 1.85005 125344	49529 32780 16132 3053.17993164 2885.72998047 2793.87011719
0.466876 1.85005 126203	50204 33085 16212 3044 2898.30004883 2820.11010742
0.471239 1.85005 127291	50878.0039062 33391 16291 3034.82006836 2910.87011719 2846.34008789
0.475602 1.85005 129229	50965 33497 16367 3043.51000977 2911.73999023 2842.32006836
0.479966 1.85005 132035	50967 33531 16404 3051.69995117 2915.32006836 2843.04003906
0.484329 1.85005 135144	50957 33632 16503 3065.22998047 2911.5300293 2828.39990234
0.488692 1.85005 138728	50946 33733 16602 3078.76000977 2907.73999023 2813.75
0.493056 1.85005 142380	50985 33815 16693 3083.0300293 2906.55004883 2809.13989258
0.497419 1.85005 145109	51044 34021 16511 3079.90991211 2909.33007812 2809.14990234
0.501782 1.85005 145346	51106 34195 16355.9990234 3075.37988281 2912.22998047 2811.17993164
0.506145 1.85005 144693	51168.0039062 34369 16201 3070.84008789 2915.12988281 2813.20996094
0.510509 1.85005 143884	51238 34476 16103 3063.27001953 2918.2800293 2819.57006836
0.514872 1.85005 142208	51225 34488 16009 3061 2919.42993164 2821.12988281
0.519235 1.85005 136966	51209 34268 16114 3052.92993164 2920.12011719 2832.62011719
0.523599 1.85005 131211	51185 34041 16210 3044.86010742 2920.81005859 2844.11010742
0.527962 1.85005 126238	51161 33813 16307 3036.79003906 2921.51000977 2855.60009766
0.532325 1.85005 122581	51132 33581 16399 3028.72998047 2922.19995117 2867.08007812
0.536689 1.85005 120964	51479 33927 16500 3036.65991211 2925.9699707 2865.83007812
0.541052 1.85005 120417	51524.0039062 33804 16575 3037.08007812 2932.19995117 2879.36010742
0.545415 1.85005 120597	51752 33966 16659 3043.26000977 2937.91992188 2884.67993164
0.549779 1.85005 121713	52253 34556 16757 3058.0300293 2942.90991211 2877.76000977
0.554142 1.85005 124413	52227 34304 16833 3055.82006836 2949.55004883 2895.4699707
0.558505 1.85005 127918	51564 34253 16517 3059.40991211 2938.76000977 2866.67993164
0.562869 1.85005 131642	51481 34231 16454 3059.84008789 2937.48999023 2863.30004883
0.567232 1.85005 134848	51111 34214 16255 3062.04003906 2930.87988281 2845.68994141
0.571595 1.85005 136322	50455 34203 15921.9990234 3066 2919 2814
0.575959 1.85005 137047	50442 34182 15892 3066 2919 2814
0.580322 1.85005 137562	50116 34013 15901 3066 2919 2814
0.584685 1.85005 138352	49775 33838 15911 3066 2919 2814
0.589049 1.85005 140261	49435 33662 15922 3066 2919 2814
0.593412 1.85005 142379	48967 33384 15855 3066 2919 2814
0.597775 1.85005 144182	48883 33367 15916 3066 2919 2814
0.602139 1.85005 145164	49536 33653 16277 3085.23999023 2928.62011719 2823.62011719
0.606502 1.85005 144474	50118 33905 16595 3102.48999023 2937.23999023 2832.23999023
0.610865 1.85005 142948	50700 34157 16913 3119.72998047 2945.87011719 2840.87011719
0.615229 1.85005 140954	50924 34195 17002 3130.0300293 2951.02001953 2846.02001953
0.619592 1.85005 138522	51394 34374 17355 3144.73999023 2956.06005859 2851.22998047
0.623955 1.85005 135481	51255 34271 17290 3147.80004883 2958.92993164 2854.01000977
0.628319 1.85005 131928	51049 34112 17181 3147.80004883 2958.92993164 2854.01000977
0.632682 1.85005 127927	50843 33953 17072 3147.80004883 2958.92993164 2854.01000977
0.637045 1.85005 123690	50569 33738 16919 3144.73999023 2956.06005859 2851.22998047
0.641409 1.85005 119780	50576 33747 16927 3150 2961 2856
0.645772 1.85005 115619	50632 33802 16983 3150 2961 2856
0.650135 1.85005 111063	50664 33834 17015 3150 2961 2856
0.654498 1.85005 106387	50696 33865 17047 3150 2961 2856
0.658862 1.85005 102279	50724 33894 17076 3150 2961 2856
0.663225 1.85005 98150.3	50258 33594 16940 3150 2961 2856
0.667588 1.85005 93936.1	46209 30982 15878 3140.39990234 2955.97998047 2838.05004883
0.671952 1.85005 90307.1	43330 29120 15104 3134.31005859 2952.80004883 2826.65991211
0.676315 1.85005 88895.7	40450 27258 14330 3128.2199707 2949.62011719 2815.2800293
0.680678 1.85005 88138.3	37654 25450 13577 3122.37011719 2946.57006836 2804.35009766
0.685042 1.85005 87476.1	39099 26370 13917 3127.13989258 2949.06005859 2813.26000977
0.689405 1.85005 87212.7	35152 20435 11005 3106.88989258 2921.05004883 2718.61010742
0.693768 1.85005 88370.1	33855 17709 9603 3098.31005859 2906.88989258 2671
0.698132 1.85005 89911.6	35232 18223 9728 3101.48999023 2906.68994141 2670.87988281
0.702495 1.85005 91299.9	31192 12553 6997.99951172 3083.73999023 2882.51000977 2583.93994141
0.706858 1.85005 92203.4	32928 15637 8663 3111.43994141 2914.66992188 2648.62011719
0.711222 1.85005 92217.3	29438 11988.9990234 6856.99951172 3030.25 2832.09008789 2537.06982422
0.715585 1.85005 91764.1	28550 11695.0009766 6783.99951172 3003.97998047 2807.37011719 2513.95996094
0.719948 1.85005 91127.6	29409 13656 7875.00048828 3014.63989258 2821.54003906 2550.29003906
0.724312 1.85005 90598	26647 11181 6770.00048828 3000 3000 3000
0.728675 1.85005 90627.2	25425 11075 6981.00048828 3000 3000 3000
0.733038 1.85005 90872.6	24203 11013 7248.00048828 3000 3000 3000
0.737402 1.85005 91130.3	22981 10950.9990234 7515 3000 3000 3000
0.741765 1.85005 91127.1	21758 10961 7875 3000 3000 3000
0.746128 1.85005 90312.7	20307 10837.9990234 7909 3000 3000 3000
0.750492 1.85005 89314	19969 10858 8165 3000 3000 3000
0.754855 1.85005 88438.2	19324 10881.9990234 8365 3000 3000 3000
0.759218 1.85005 87790.6	18678 10905 8566 3000 3000 3000
0.763582 1.85005 87389.5	17889.9980469 10931 8740 2977.88989258 2783.65991211 2507.39990234
0.767945 1.85005 87260.8	20719 13151 9768 3019.63989258 2824.73999023 2563.90991211
0.772308 1.85005 87397	23721 15674 10670 3048.27001953 2855.2199707 2635.15991211
0.776672 1.85005 87741.4	26724 18197 11571 3076.88989258 2885.69995117 2706.41992188
0.781035 1.85005 88158.8	27175 18642 11644 3089.61010742 2898.52001953 2728.85009766
0.785398 1.85005 88709.3	28738 19986 12068.9990234 3107.5300293 2917.41992188 2771.17993164
0.789761 1.85005 89273.8	27355 18880 11472 3096.01000977 2905.60009766 2748.15991211
0.794125 1.85005 89385.2	25972 17775 10876 3084.48999023 2893.77001953 2725.13989258
0.798488 1.85005 88066.8	25166 17203 10514 3088.73999023 2898.83007812 2729.19995117
0.802851 1.85005 86385.2	26018 18170 10827 3138.42993164 2952.4699707 2811.19995117
0.807215 1.85005 84936.5	26005 18380 10842 3166.41992188 2982.88989258 2856
0.811578 1.85005 84084.6	24950.0019531 17677 10500 3168.27001953 2985.37011719 2856
0.815941 1.85005 84182.5	27376 19130 11025 3169.90991211 2987.54003906 2856
0.820305 1.85005 84838.2	32131 22027 12132 3171.39990234 2989.5300293 2856
0.824668 1.85005 85479.5	36885 24923 13238 3172.87988281 2991.51000977 2856
0.829031 1.85005 84802.4	39985 26765 13856 3174.35009766 2993.4699707 2856
0.833395 1.85005 80223.4	39862 26548.0019531 13556 3151.61010742 2985.32006836 2864.06005859
0.837758 1.85005 74184.7	38801 25731 12991 3120.42993164 2973.65991211 2874.93994141
0.842121 1.85005 68001.4	37740 24915 12426 3089.26000977 2961.98999023 2885.81005859
0.846485 1.85005 62720.1	36679 24098 11861 3058.08007812 2950.33007812 2896.68994141
0.850848 1.85005 59993.6	34795 22855 11259 3055.44995117 2950.44995117 2897.95019531
0.855211 1.85005 58198.7	32644 21450 10580 3054.13989258 2949.18994141 2896.70996094
0.859575 1.85005 56656.3	30493 20044 9901 3052.83007812 2947.92993164 2895.4699707
0.863938 1.85005 55428.8	27865 18147 9040 3033.97998047 2918.69995117 2855.22998047
0.868301 1.85005 55109.7	25125 16107 8163 3014.7800293 2889.59008789 2804.62011719
0.872665 1.85005 55107.3	21619 13232 7043 2974.16992188 2827.55004883 2689.45996094
0.877028 1.85005 55250.2	18114 10357 5923.00048828 2933.57006836 2765.52001953 2574.31005859
0.881391 1.85005 55776.7	15043.9990234 7817 4975 3000 3000 3000
0.885755 1.85005 57341.8	15437 7935.99951172 5395 3000 3000 3000
0.890118 1.85005 59540.7	15652 8162 5747 3000 3000 3000
0.894481 1.85005 62486.5	15784.9990234 8436 6067 3000 3000 3000
0.898845 1.85005 66988.6	15749 8604 6300 3000 3000 3000
0.903208 1.85005 74690.5	15145 8416 6246 3000 3000 3000
0.907571 1.85005 83802.7	14541 8227 6191 3000 3000 3000
0.911935 1.85005 92811	14230.9990234 8118 6148 3000 3000 3000
0.916298 1.85005 99238.7	13951 8010.00048828 6094 3000 3000 3000
0.920661 1.85005 98420.3	13749 7907 6019 3000 3000 3000
0.925025 1.85005 94825.1	13546.0009766 7804.99951172 5945 3000 3000 3000
0.929388 1.85005 90664.8	13336.9990234 7683 5849 3000 3000 3000
0.933751 1.85005 86989.6	13016 7511.99951172 5726 3000 3000 3000
0.938114 1.85005 84821.5	12562 7312 5613 3000 3000 3000
0.942478 1.85005 83290.9	12107.0009766 7112.99951172 5500 3000 3000 3000
0.946841 1.85005 82008	11651.9990234 6913 5386.99951172 3000 3000 3000
0.951204 1.85005 80934.6	11801 6951.99951172 5389 3000 3000 3000
0.955568 1.85005 80233.9	12576 7213 5481 3000 3000 3000
0.959931 1.85005 79701.6	13351.0009766 7474 5573 3000 3000 3000
0.964294 1.85005 79229.7	14125.9990234 7736.00048828 5665 3000 3000 3000
0.968658 1.85005 78747.7	14434 7826 5683 3000 3000 3000
0.973021 1.85005 78168.4	14330 7824.00048828 5718 3000 3000 3000
0.977384 1.85005 77519.1	14227 7823 5752 3000 3000 3000
0.981748 1.85005 76743.4	14123 7821.00048828 5786 3000 3000 3000
0.986111 1.85005 75621.2	14104 7816 5785 3000 3000 3000
0.990474 1.85005 73695.7	14269 7854.99951172 5781 3000 3000 3000
0.994838 1.85005 71403.7	14556 7933 5789 3000 3000 3000
0.999201 1.85005 68992.4	14844 8010 5797 3000 3000 3000
1.00356 1.85005 66684.2	15253 8105 5849 3000 3000 3000
1.00793 1.85005 64842.4	15703 8206 5916 3000 3000 3000
1.01229 1.85005 63121.9	15918 8132 5761 3000 3000 3000
1.01665 1.85005 61304.8	16127 8052 5599 3000 3000 3000
1.02102 1.85005 59107.9	16526 9032 6053 3000 3000 3000
1.02538 1.85005 55986.3	16967 10245 6642 2901.11010742 2723.5 2507.72998047
1.02974 1.85005 52412.7	17164 11232 7058 2892.47998047 2722.37011719 2545.58007812
1.03411 1.85005 50000	17012 11895 7224 2879.94995117 2717.56005859 2580.01000977
1.03847 1.85005 50000	17083 11871 6963 2878.50024414 2717 2584
1.04283 1.85005 50000	17183 11757 6645 2878.5 2717 2584
1.0472 1.85005 50000	17283 11644 6328 2878.5 2717 2584.00024414
1.05156 1.85005 50000	19113 11224 5977.99951172 2935.04003906 2764.59008789 2597.10009766
1.05592 1.85005 50000	20492 11784 6281 2948.38989258 2775.82006836 2600.18994141
1.06029 1.85005 50000	22707 11132 5806 3022.70996094 2838.36010742 2617.40991211
1.06465 1.85005 50000	24922 10481 5332 3097.0300293 2900.90991211 2634.62988281
1.06901 1.85005 50000	25529 9825 4992 3127.93994141 2924.9699707 2629.13989258
1.07338 1.85005 50000	23391 8968 4766 3092.88989258 2890.07006836 2585.85009766
1.07774 1.85005 56474.4	20732 8430 4770 3030.40991211 2831.68994141 2533.62011719
1.0821 1.85005 75803.9	18052 7887.00048828 4776 3000 3000 3000
1.08647 1.85005 95314.2	15346 7339 4782 3000 3000 3000
1.09083 1.85005 110363	15000 7297 4828 3000 3000 3000
1.09519 1.85005 112148	15068 7350 4880 3000 3000 3000
1.09956 1.85005 109391	15135 7404 4931 3000 3000 3000
1.10392 1.85005 105442	15202 7457 4982 3000 3000 3000
1.10828 1.85005 98552.2	15150 7467 4999 3000 3000 3000
1.11265 1.85005 82224.1	14807 7327 4914 3000 3000 3000
1.11701 1.85005 63449.9	14466 7177 4826 3000 3000 3000
1.12137 1.85005 50000	14126 7027 4737 3000 3000 3000
1.12574 1.85005 50000	13785 6878 4649 3000 3000 3000
1.1301 1.85005 50000	13607 6775.00048828 4570 3000 3000 3000
1.13446 1.85005 50000	13527 6695 4488 3000 3000 3000
0.261799 1.85441 110533	38717 25628 12924 3042.4699707 2937.91992188 2885.63989258
0.266163 1.85441 110328	38366 25495 13004 3035.06005859 2930.76000977 2878.61010742
0.270526 1.85441 110266	38015 25363 13083 3027.64990234 2923.61010742 2871.59008789
0.274889 1.85441 109323	39995 26667 13733 3032.58007812 2928.36010742 2876.26000977
0.279253 1.85441 108682	42459 28276 14513 3040 2935.54003906 2883.30004883
0.283616 1.85441 108703	44924 29886 15293 3047.42993164 2942.70996094 2890.35009766
0.287979 1.85441 109463	47109 31251 15861 3050.93994141 2946.1003418 2893.67993164
0.292343 1.85441 109886	48941 32410 16365 3051.94995117 2947.07006836 2894.62988281
0.296706 1.85441 111171	49349 32589 16316 3039.29003906 2934.85009766 2882.62988281
0.301069 1.85441 113406	49757 32768 16266 3026.63989258 2922.62988281 2870.62011719
0.305433 1.85441 116580	50166 32947 16216 3013.97998047 2910.39990234 2858.62011719
0.309796 1.85441 120920	49329 32425 16003 3001.56005859 2898.40991211 2846.84008789
0.314159 1.85441 126295	48638 32061 15961 3001.39990234 2898.26000977 2846.68994141
0.318523 1.85441 132738	48019 31777 16007 3007.62988281 2904.2800293 2852.60009766
0.322886 1.85441 139688	47413 31499 16051 3013.4699707 2909.90991211 2858.12988281
0.327249 1.85441 142417	47044 31321 16058 3012.30004883 2908.79003906 2857.0300293
0.331613 1.85441 145512	46675 31143 16065.9990234 3011.13989258 2907.66992188 2855.92993164
0.335976 1.85441 149368	45676 30531 15832 3003.80004883 2900.58007812 2848.9699707
0.340339 1.85441 153654	44997 30137 15700 3000.40991211 2894.64990234 2841.41992188
0.344703 1.85441 157433	46546 31257.0019531 16280 3024.14990234 2897.2800293 2830.87011719
0.349066 1.85441 161292	48094 32376 16859 3047.89990234 2899.91992188 2820.31005859
0.353429 1.85441 165141	49647 33514 17469 3071.68994141 2902.57006836 2809.73999023
0.357792 1.85441 168237	51029 34538 18043 3091.80004883 2906.29003906 2803.22998047
0.362156 1.85441 167157	51824 35068 18309 3099.51000977 2913.54003906 2810.2199707
0.366519 1.85441 165219	52620 35598 18575 3107.2199707 2920.79003906 2817.2199707
0.370882 1.85441 163018	53415.0039062 36128 18841 3114.92993164 2928.04003906 2824.20996094
0.375246 1.85441 160603	52046 35212 18379 3101.07006836 2915.01000977 2811.63989258
0.379609 1.85441 158901	49663 33623 17584 3077.44995117 2892.80004883 2790.2199707
0.383972 1.85441 157045	47111 31899 16688 3050.5300293 2867.5 2765.82006836
0.388336 1.85441 155140	44559 30175 15792 3023.62011719 2842.19995117 2741.41992188
0.392699 1.85441 153141	41982 28479 14976 3000 2820 2720
0.397062 1.85441 150269	41975 28443 14910 3000 2820 2720
0.401426 1.85441 147527	41967 28406 14844.9990234 3000 2820 2720
0.405789 1.85441 145194	41960 28369 14779 3000 2820 2720
0.410152 1.85441 142940	42384 28605 14827 3004.39990234 2824.12988281 2723.98999023
0.414516 1.85441 137505	42777 28804 14830 3006.7199707 2826.32006836 2726.10009766
0.418879 1.85441 132092	42258 28382 14503 2995.32006836 2815.60009766 2715.76000977
0.423242 1.85441 127040	41738 27960 14177 2983.91992188 2804.88989258 2705.41992188
0.427606 1.85441 122534	41780 27931 14076 2983.40991211 2804.40991211 2704.95996094
0.431969 1.85441 120844	42064 28070 14072 2987.59008789 2808.34008789 2708.75
0.436332 1.85441 119584	43808 29200 14588 3006.41992188 2826.0300293 2725.82006836
0.440696 1.85441 118540	46641 31068.0019531 15490 3036.15991211 2853.98999023 2752.7800293
0.445059 1.85441 117958	47481 31600 15715 3046.42993164 2863.63989258 2762.10009766
0.449422 1.85441 118916	47925 31867 15806 3052.84008789 2869.66992188 2767.90991211
0.453786 1.85441 120544	48369 32134 15896 3059.25 2875.69995117 2773.7199707
0.458149 1.85441 122732	48854 32351.0019531 15944 3053.66992188 2885.07006836 2792.48999023
0.462512 1.85441 125163	49093 32431 15934.9990234 3049.26000977 2891.10009766 2805.09008789
0.466876 1.85441 125219	49767 32736 16013.9990234 3040.08007812 2903.67993164 2831.32006836
0.471239 1.85441 125991	50441.0039062 33042 16092.9990234 3030.88989258 2916.25 2857.56005859
0.475602 1.85441 128211	51008 33387 16264.0009766 3029.01000977 2921.66992188 2867.57006836
0.479966 1.85441 132019	51018 33515 16396 3042.55004883 2917.87988281 2852.92993164
0.484329 1.85441 136321	51028 33643 16528 3056.08007812 2914.09008789 2838.29003906
0.488692 1.85441 141817	51038 33771 16661 3069.61010742 2910.31005859 2823.64990234
0.493056 1.85441 147940	51074 33797 16691 3068.06005859 2910.73999023 2825.33007812
0.497419 1.85441 153246	51125 33886 16623 3063.83007812 2912.7199707 2828.51000977
0.501782 1.85441 151441	51187 34061 16468 3059.30004883 2915.61010742 2830.54003906
0.506145 1.85441 149097	51249 34235 16312 3054.76000977 2918.51000977 2832.57006836
0.510509 1.85441 147792	51259 34310 16189 3052.2800293 2920.17993164 2833.5300293
0.514872 1.85441 147227	51197 34251 16110 3052.62011719 2920.14990234 2833.05004883
0.519235 1.85441 139778	51165 34064 16165 3046.55004883 2920.66992188 2841.69995117
0.523599 1.85441 133451	51141 33836 16261 3038.47998047 2921.36010742 2853.19018555
0.527962 1.85441 129094	51117 33608 16358 3030.41992188 2922.05004883 2864.67993164
0.532325 1.85441 126369	51224 33579 16456 3029.37011719 2925.27001953 2873.2199707
0.536689 1.85441 123828	51460 33746 16557 3035.29003906 2930.97998047 2878.83007812
0.541052 1.85441 122174	51681 33897 16640 3041.23999023 2936.72998047 2884.4699707
0.545415 1.85441 121197	51902 34049 16724 3047.18994141 2942.47998047 2890.12011719
0.549779 1.85441 120987	52123 34200 16808 3053.13989258 2948.2199707 2895.76000977
0.554142 1.85441 123391	51992 34250 16724 3056.80004883 2946.61010742 2887.63989258
0.558505 1.85441 126333	51630 34233 16529 3058.93994141 2940.16992188 2870.45996094
0.562869 1.85441 129345	51266 34217 16333 3061.10009766 2933.69995117 2853.18994141
0.567232 1.85441 132017	50902 34200 16138 3063.26000977 2927.2199707 2835.92993164
0.571595 1.85441 133114	50538 34183 15942 3065.41992188 2920.75 2818.65991211
0.575959 1.85441 133792	50028 33917 15795 3066 2919 2814
0.580322 1.85441 134406	49574 33648 15734 3066 2919 2814
0.584685 1.85441 135195	49237 33476 15746 3066 2919 2814
0.589049 1.85441 136289	48899 33303 15759 3066 2919 2814
0.593412 1.85441 137418	48568 33137 15779 3066 2919 2814
0.597775 1.85441 138216	48183 32907 15724 3066 2919 2814
0.602139 1.85441 138384	48472 33013 15931 3078.04003906 2925.02001953 2820.02001953
0.606502 1.85441 138182	49062 33270 16253.9990234 3095.43994141 2933.7199707 2828.7199707
0.610865 1.85441 137262	49652 33527 16577 3112.84008789 2942.41992188 2837.41992188
0.615229 1.85441 135767	50241 33783 16900 3130.25 2951.12988281 2846.12988281
0.619592 1.85441 133748	51235 34297 17308 3141.38989258 2953.98999023 2849.19995117
0.623955 1.85441 130888	51199 34233 17273 3142.97998047 2954.39990234 2849.62988281
0.628319 1.85441 127484	50993 34074 17164 3142.97998047 2954.39990234 2849.62988281
0.632682 1.85441 123547	50787 33915 17055 3142.97998047 2954.39990234 2849.62988281
0.637045 1.85441 119231	50614 33783 16965 3143.84985352 2955.2199707 2850.42993164
0.641409 1.85441 115872	50645 33814 16996 3150 2961 2856
0.645772 1.85441 112055	50676 33845 17027 3150 2961 2856
0.650135 1.85441 107591	50707 33876 17058 3150 2961 2856
0.654498 1.85441 102766	50739 33908 17090 3150 2961 2856
0.658862 1.85441 99628	50512 33769 17039 3150 2961 2856
0.663225 1.85441 96198	49708 33250.0039062 16805 3150 2961 2856
0.667588 1.85441 92311.1	46604 31243 15972 3143.25 2957.47998047 2843.38989258
0.671952 1.85441 88518	43753 29399 15205 3137.25 2954.34008789 2832.15991211
0.676315 1.85441 87826.7	40902 27555 14436.9990234 3131.23999023 2951.19995117 2820.93994141
0.680678 1.85441 87344.6	38478 25987 13794 3125.26000977 2948.08007812 2809.75
0.685042 1.85441 86663.2	36667 24315 13040 3118.65991211 2942.06005859 2789.05004883
0.689405 1.85441 86115	35434 21667 11676 3110.35009766 2928.22998047 2742.58007812
0.693768 1.85441 87680.5	34201 19019 10311 3102.05004883 2914.39990234 2696.11010742
0.698132 1.85441 89474.5	32967 16370.9990234 8946 3093.75 2900.57006836 2649.63989258
0.702495 1.85441 91153.4	31740 13736.0009766 7588 3090.18994141 2891.19995117 2607.32006836
0.706858 1.85441 92513.2	30676 12067 6758.00048828 3079.25 2877.33007812 2574.44995117
0.711222 1.85441 92456.7	29858 11864 6732 3054.4699707 2854.17993164 2553.73999023
0.715585 1.85441 92201.8	29040 11660.9990234 6705 3029.69995117 2831.0300293 2533.0300293
0.719948 1.85441 92043.4	28221 11455 6674 3004.62988281 2807.60009766 2512.06005859
0.724312 1.85441 92072.8	27408 11412 6850 2992.84008789 2796.59008789 2502.20996094
0.728675 1.85441 91508.9	26391 11360 7072 3000 3000 3000
0.733038 1.85441 91233	25169 11297.9990234 7339 3000 3000 3000
0.737402 1.85441 91242.7	23947 11236 7605.99951172 3000 3000 3000
0.741765 1.85441 91273.7	22526 11138.9990234 7787.99951172 3000 3000 3000
0.746128 1.85441 89876.3	20468 10929 7698.99951172 3000 3000 3000
0.750492 1.85441 88406.6	19227 10854 7776.99951172 3000 3000 3000
0.754855 1.85441 87011.7	18582 10877 7977.00048828 2926.87011719 2738.39990234 2505.82006836
0.759218 1.85441 85818	17935.9980469 10901 8178.00048828 2945.47998047 2755.87011719 2522.79003906
0.763582 1.85441 86401.8	19490 12285 8971 2984.91992188 2793.34008789 2557.91992188
0.767945 1.85441 87290.8	23051 14944 10274 3040.61010742 2846.85009766 2613.42993164
0.772308 1.85441 88494.9	26184 17551 11276 3074.87011719 2882.60009766 2689.39990234
0.776672 1.85441 90025	29317 20158 12277 3109.12011719 2918.35009766 2765.36010742
0.781035 1.85441 90400	32451 22765 13279 3143.37988281 2954.10009766 2841.33007812
0.785398 1.85441 91346.2	33504 23618 13579 3157.23999023 2968.42993164 2870.45996094
0.789761 1.85441 93056.4	32121 22513.0019531 12983 3145.7199707 2956.60009766 2847.43994141
0.794125 1.85441 94948.6	30738 21407 12386 3134.18994141 2944.7800293 2824.41992188
0.798488 1.85441 92125.1	30517 21379 12263 3154.48999023 2966.97998047 2856
0.802851 1.85441 89647.7	29605 20721 11872 3156.37988281 2969.5 2856
0.807215 1.85441 88290.1	28549.0019531 20018 11530 3158.22998047 2971.97998047 2856
0.811578 1.85441 88078.4	27494 19315 11187 3160.09008789 2974.44995117 2856.00024414
0.815941 1.85441 87357.7	27399 19207 11084 3161.87988281 2976.84008789 2856
0.820305 1.85441 87711.5	32154 22104 12190 3163.37011719 2978.82006836 2856
0.824668 1.85441 88939.7	35976 24406 13021 3164.84008789 2980.79003906 2856
0.829031 1.85441 89767.8	38545 25910 13483 3166.31030273 2982.73999023 2856
0.833395 1.85441 83416	40021 26715 13636 3157.93994141 2980.59008789 2859.2800293
0.837758 1.85441 76204.6	38960 25898 13071 3126.76000977 2968.92993164 2870.14990234
0.842121 1.85441 69002.9	37899 25082 12506 3095.59008789 2957.27001953 2881.02001953
0.846485 1.85441 62378.2	36666 24123 11888 3069.35009766 2952.04003906 2891.84008789
0.850848 1.85441 60513.5	35090 23005 11270 3055.5 2950.5 2898
0.855211 1.85441 59005.9	33149 21750 10682 3055.5 2950.5 2898
0.859575 1.85441 57236.5	31209 20495 10094 3055.5 2950.5 2898
0.863938 1.85441 55430.6	29269 19239 9506 3055.5 2950.5 2898
0.868301 1.85441 55370.6	25849 16504 8513 3021.42993164 2898.11010742 2795.47998047
0.872665 1.85441 55367.4	22852 14020 7549 2987.7199707 2846.25 2694.01000977
0.877028 1.85441 55240.5	19854 11537 6585 2954 2794.39990234 2592.55004883
0.881391 1.85441 55246.6	17047 9198 5753 3000 3000 3000
0.885755 1.85441 56843.4	15173 7692 5278 3000 3000 3000
0.890118 1.85441 58873.4	15306.0009766 7965.99951172 5598 3000 3000 3000
0.894481 1.85441 61457.7	15439.9990234 8241 5918 3000 3000 3000
0.898845 1.85441 65450	15573 8516 6238 3000 3000 3000
0.903208 1.85441 74665.4	15142 8435 6271 3000 3000 3000
0.907571 1.85441 85612.8	14726.9990234 8298 6224 3000 3000 3000
0.911935 1.85441 97476.6	14408 8187.00048828 6180 3000 3000 3000
0.916298 1.85441 108130	14088 8076 6136 3000 3000 3000
0.920661 1.85441 104011	13870.0009766 7972.00048828 6066 3000 3000 3000
0.925025 1.85441 98631.3	13666.9990234 7869 5990 3000 3000 3000
0.929388 1.85441 94025.4	13449 7717.99951172 5860 3000 3000 3000
0.933751 1.85441 90428.1	13231 7568 5730 3000 3000 3000
0.938114 1.85441 87184.7	12789.0009766 7371.99951172 5616 3000 3000 3000
0.942478 1.85441 84673.3	12333.9990234 7172 5503 3000 3000 3000
0.946841 1.85441 82646.9	12225 7106.99951172 5456.00048828 3000 3000 3000
0.951204 1.85441 80987.7	12781.0009766 7298 5536 3000 3000 3000
0.955568 1.85441 80219.8	13374.0009766 7497.99951172 5604 3000 3000 3000
0.959931 1.85441 79630.5	13965.9990234 7698 5673 3000 3000 3000
0.964294 1.85441 79077	14559 7897 5741 3000 3000 3000
0.968658 1.85441 78463.1	14606 7941.00048828 5783 3000 3000 3000
0.973021 1.85441 77452.4	14476 7907 5780 3000 3000 3000
0.977384 1.85441 76156.4	14295 7896.00048828 5825 3000 3000 3000
0.981748 1.85441 74394.4	14115 7885 5871 3000 3000 3000
0.986111 1.85441 72093	14021 7887.00048828 5907 3000 3000 3000
0.990474 1.85441 70985.3	14309 7965 5915 3000 3000 3000
0.994838 1.85441 69106.4	14596 8042 5922 3000 3000 3000
0.999201 1.85441 66314.6	14883 8120 5930 3000 3000 3000
1.00356 1.85441 63024	15273 8212 5975 3000 3000 3000
1.00793 1.85441 62747.8	15527 8204 5893 3000 3000 3000
1.01229 1.85441 62166.9	15735 8125 5732 3000 3000 3000
1.01665 1.85441 61059.3	15944 8045 5571 3000 3000 3000
1.02102 1.85441 59396.5	16222 8351 5633 3000 3000 3000
1.02538 1.85441 56045.8	16674 9576 6231 3000 3000 3000
1.02974 1.85441 52327	16523 10239 6397 2899.10009766 2724.90991211 2527.40991211
1.03411 1.85441 50000	16371.0009766 10901 6564 2886.57006836 2720.10009766 2561.84008789
1.03847 1.85441 50000	16309 11288 6558 2878.5 2717 2584
1.04283 1.85441 50000	16409 11174 6240 2878.5 2717 2584
1.0472 1.85441 50000	16983 11467 6264.99951172 2878.5 2717 2584
1.05156 1.85441 50000	18179 12292.0009766 6738 2878.5 2717 2584
1.05592 1.85441 50000	19788 12519 6827 2908.58007812 2742.31005859 2590.9699707
1.06029 1.85441 50000	22003 11867 6352 2982.89990234 2804.86010742 2608.18994141
