# Test data for ascii data initial conditions.
# Only next line is parsed in format: [nlongitude] [ncolatitude] because of keyword "POINTS:"
# POINTS: 201 241
# Columns: longitude colatitude litho crust
1.07338 1.46171 67060	44690	30096	14926	2975.47998047	2853.70996094	2778.05004883
1.07774 1.46171 65420	45707	30404	15148	2964.75	2855.43994141	2795.15991211
1.0821 1.46171 64270	45559	30122	15126	2959.22998047	2857.54003906	2806.69995117
1.08647 1.46171 63750	44712	29593	14911	2955.76000977	2854.17993164	2803.39990234
1.09083 1.46171 64010	43865	29064	14695	2952.2800293	2850.82006836	2800.10009766
1.09519 1.46171 65150	43019	28535	14479	2948.80004883	2847.4699707	2796.80004883
1.09956 1.46171 67190	43468	28772	14508	2951.40991211	2849.98999023	2799.2800293
1.10392 1.46171 69930	43917	29009	14536	2954.02001953	2852.51000977	2801.75
1.10828 1.46171 72810	44366	29245	14565	2956.62988281	2855.0300293	2804.22998047
1.11265 1.46171 75090	45584	30066	14999	2971.20996094	2869.11010742	2818.06005859
1.11701 1.46171 76230	44709	29449	14633	2967.87988281	2865.88989258	2814.89990234
1.12137 1.46171 76320	44334	29152	14414	2968.19995117	2866.19995117	2815.19995117
1.12574 1.46171 76170	43915	28828	14183	2968.19995117	2866.19995117	2815.19995117
1.1301 1.46171 76420	43496	28504	13952	2968.19995117	2866.19995117	2815.19995117
1.13446 1.46171 76920	43783	28686.0019531	14032	2981.84008789	2879.37011719	2828.12988281
0.261799 1.46608 143440	44111	28897	14131	2996.27001953	2893.30004883	2841.82006836
0.266163 1.46608 144160	44339	29044	14197	3007.75	2904.39990234	2852.7199707
0.270526 1.46608 145220	44272	28998	14170	3010.52001953	2907.06005859	2855.34008789
0.274889 1.46608 146440	44895	29408	14377	3019.87011719	2916.09008789	2864.19995117
0.279253 1.46608 147720	45347	29707	14527	3026.39990234	2922.39990234	2870.39990234
0.283616 1.46608 149040	45349	29709	14529	3026.39990234	2922.39990234	2870.39990234
0.287979 1.46608 150450	45351	29711	14531	3026.39990234	2922.39990234	2870.39990234
0.292343 1.46608 151970	45347	29706	14526	3026.39990234	2922.39990234	2870.39990234
0.296706 1.46608 153510	45341	29701	14520	3026.39990234	2922.39990234	2870.39990234
0.301069 1.46608 155020	45343	29702	14522	3026.39990234	2922.39990234	2870.39990234
0.305433 1.46608 156450	45347	29706	14526	3026.39990234	2922.39990234	2870.39990234
0.309796 1.46608 157820	45140	29663	14551	3033.36010742	2912.87011719	2850.52001953
0.314159 1.46608 159190	44892	29610	14580	3041.65991211	2901.5	2826.79003906
0.318523 1.46608 160640	44644	29558	14609	3049.9699707	2890.12988281	2803.06005859
0.322886 1.46608 162310	44395	29507	14640	3058.2800293	2878.75	2779.31005859
0.327249 1.46608 164440	44355	29506	14658	3060	2876.39990234	2774.39990234
0.331613 1.46608 167270	44371	29521	14676	3060	2876.39990234	2774.39990234
0.335976 1.46608 170780	44395	29544	14702	3060	2876.39990234	2774.39990234
0.340339 1.46608 174700	44418	29567	14728	3060	2876.39990234	2774.39990234
0.344703 1.46608 178880	44802	29831	14868	3065.58007812	2881.64990234	2779.45996094
0.349066 1.46608 183510	45305	30174.0019531	15044	3073	2888.62011719	2786.18994141
0.353429 1.46608 188520	45808	30517	15221	3080.41992188	2895.60009766	2792.91992188
0.357792 1.46608 193010	46131	30738	15335	3085.14990234	2900.04003906	2797.19995117
0.362156 1.46608 196100	45895	30604	15305	3089.20996094	2903.86010742	2800.87988281
0.366519 1.46608 197800	45222	30262.0019531	15297	3096.54003906	2910.75	2807.5300293
0.370882 1.46608 198560	44494	29902	15307	3104.64990234	2918.37011719	2814.87988281
0.375246 1.46608 198690	43766	29542	15318	3112.77001953	2926	2822.23999023
0.379609 1.46608 198310	43383	29392	15403	3120.87988281	2933.62011719	2829.59008789
0.383972 1.46608 197510	43134	29323	15517	3128.98999023	2941.25	2836.94995117
0.388336 1.46608 196410	42885	29254	15631	3137.10009766	2948.87011719	2844.30004883
0.392699 1.46608 195180	42683	29220	15766	3145.90991211	2957.14990234	2852.29003906
0.397062 1.46608 193940	42820	29366	15919	3148.33007812	2959.42993164	2854.48999023
0.401426 1.46608 192730	42283	29089	15897	3144.2800293	2955.62011719	2850.81005859
0.405789 1.46608 191550	41746	28812	15875	3140.2199707	2951.81005859	2847.13989258
0.410152 1.46608 190350	41209	28535	15853	3136.16992188	2948	2843.45996094
0.414516 1.46608 189070	41404	28514	15618	3121.08007812	2933.82006836	2829.7800293
0.418879 1.46608 187670	41862	28584	15305	3102.01000977	2915.88989258	2812.48999023
0.423242 1.46608 186120	42321	28655	14993	3082.93994141	2897.9699707	2795.19995117
0.427606 1.46608 184390	42779	28725	14681	3063.87011719	2880.04003906	2777.90991211
0.431969 1.46608 182450	43933	29360	14796	3060	2876.39990234	2774.39990234
0.436332 1.46608 180250	44534	29725	14925	3060	2876.39990234	2774.39990234
0.440696 1.46608 177710	45134	30090	15054	3060	2876.39990234	2774.39990234
0.445059 1.46608 174820	45735	30455	15182	3060	2876.39990234	2774.39990234
0.449422 1.46608 171580	44631	29728	14830	3042.83007812	2860.26000977	2758.83007812
0.453786 1.46608 168020	42989	28658	14326	3020.25	2839.0300293	2738.36010742
0.458149 1.46608 164250	41348	27587	13822	2997.65991211	2817.80004883	2717.87988281
0.462512 1.46608 160440	40221	26847	13465	2982.81005859	2803.84008789	2704.41992188
0.466876 1.46608 156880	40348	26933	13508	2984.07006836	2805.02001953	2705.56005859
0.471239 1.46608 153840	40402	26960	13507	2983.37988281	2804.37988281	2704.9296875
0.475602 1.46608 151500	40353	26916	13468	2981.12988281	2802.26000977	2702.88989258
0.479966 1.46608 149920	40304	26872	13428	2978.87988281	2800.13989258	2700.85009766
0.484329 1.46608 149000	41534	27709	13873	2988.67993164	2809.36010742	2709.73999023
0.488692 1.46608 148560	43086	28768	14439	3001.51000977	2821.41992188	2721.37011719
0.493056 1.46608 148430	44240	29557	14861	3008.95996094	2828.41992188	2728.12011719
0.497419 1.46608 148450	44302	29602	14890	3001.62011719	2821.52001953	2721.4699707
0.501782 1.46608 148520	44334	29636	14926	3000	2820	2720
0.506145 1.46608 148630	44393	29690	14975	3001.08007812	2821.02001953	2720.97998047
0.510509 1.46608 148780	44686	29892	15088	3009.36010742	2828.80004883	2728.48999023
0.514872 1.46608 149040	45051	30143	15227	3018.52001953	2837.40991211	2736.79003906
0.519235 1.46608 149490	44029	29456	14873.0009766	3011.01000977	2830.35009766	2729.98999023
0.523599 1.46608 150240	43006	28768	14520	3003.51000977	2823.30004883	2723.17993164
0.527962 1.46608 151380	42306	28300	14283	3001.98999023	2821.87011719	2721.80004883
0.532325 1.46608 152890	41889	28023	14147	3005.72998047	2825.38989258	2725.18994141
0.536689 1.46608 154650	41472	27748	14012	3000.44995117	2820.41992188	2720.40991211
0.541052 1.46608 156400	41797	27977	14146	3003.68994141	2823.4699707	2723.35009766
0.545415 1.46608 157760	42212	28268	14314	3007.83007812	2827.36010742	2727.10009766
0.549779 1.46608 158220	42089	28191	14285	3003.91992188	2823.68994141	2723.55004883
0.554142 1.46608 157360	40919	27401	13874	2984.40991211	2805.34008789	2705.86010742
0.558505 1.46608 155040	39749.9960938	26612	13463	2964.88989258	2787	2688.16992188
0.562869 1.46608 151520	39108	26180	13240	2953.19995117	2776.01000977	2677.57006836
0.567232 1.46608 147350	38940	26071	13191	2945.69995117	2773.94995117	2675.37988281
0.571595 1.46608 142540	15227.9990234	11149.9990234	7309.99951172	2878.5	2717	2584
0.575959 1.46608 136030	15338.9990234	11240.0009766	7383	2878.5	2717	2584
0.580322 1.46608 125890	15024	11040	7290	2878.5	2717	2584
0.584685 1.46608 110480	14480	10683	7107	2878.5	2717	2584
0.589049 1.46608 90890	14175.9990234	10474.9990234	6989.99951172	2878.5	2717	2584
0.593412 1.46608 71950	14125.9980469	10424.9990234	6942.00048828	2878.5	2717	2584
0.597775 1.46608 58400	14309	10530	6975	2878.5	2717	2584
0.602139 1.46608 51190	14608	10713	7047.00048828	2878.5	2717	2584
0.606502 1.46608 48440	14906	10894.9990234	7120	2878.5	2717	2584
0.610865 1.46608 47890	14900.9990234	10884.9990234	7106.00048828	2878.5	2717	2584
0.615229 1.46608 47940	15165.9990234	11136	7340	2878.5	2717	2584
0.619592 1.46608 48000	15560.0009766	11509	7690.99951172	2878.5	2717	2584
0.623955 1.46608 48000	15955	11882.9990234	8042	2878.5	2717	2584
0.628319 1.46608 48000	16268.9990234	12205.9990234	8372	2878.5	2717	2584
0.632682 1.46608 48000	16822	12012	8416	2882.05004883	2715.22998047	2553.83007812
0.637045 1.46608 48000	17502	11649	8362	2886.92993164	2712.7800293	2512.34008789
0.641409 1.46608 48000	18182	11285.9990234	8308	2891.81005859	2710.34008789	2470.85009766
0.645772 1.46608 48000	18750	10843.9990234	8184	2896.68994141	2707.90991211	2429.40991211
0.650135 1.46608 48000	19542.9980469	10570	7671.00048828	2904.0300293	2713.60009766	2427.95996094
0.654498 1.46608 47990	20352	10308	7062	2911.87011719	2720.91992188	2434.51000977
0.658862 1.46608 47960	21167	10033	6450.00048828	2919.89990234	2728.37011719	2440.17993164
0.663225 1.46608 47930	21953	9823.99902344	5853	2926.98999023	2735.2199707	2450.05004883
0.667588 1.46608 47990	24085	12339.0009766	6999.00048828	2960.08007812	2771.26000977	2534.9699707
0.671952 1.46608 48340	26003.9980469	15128	8403	2991.5300293	2806.26000977	2625.13989258
0.676315 1.46608 49030	28048	17883	9739.99902344	3024.27001953	2842.45996094	2716.41992188
0.680678 1.46608 49910	30092	20637	11077	3057	2878.65991211	2807.68994141
0.685042 1.46608 50690	30239	20942.0019531	11638	3055.5	2877	2803.5
0.689405 1.46608 51300	30563	21401	12235	3055.5	2877	2803.5
0.693768 1.46608 52020	30888	21860	12831	3055.5	2877	2803.5
0.698132 1.46608 53470	31213	22318	13428	3055.5	2877	2803.5
0.702495 1.46608 55890	31571	22219	12873	3055.5	2877	2803.5
0.706858 1.46608 58650	31544	21979	12416	3055.5	2877	2803.5
0.711222 1.46608 60900	31517	21738	11960	3055.5	2877	2803.5
0.715585 1.46608 62380	31838	21736	11659	3053.59008789	2879.97998047	2807.88989258
0.719948 1.46608 63290	33177	22433	11815	3046.10009766	2891.65991211	2825.10009766
0.724312 1.46608 63930	35334	23624	12142	3045.08007812	2909.5300293	2848.37988281
0.728675 1.46608 64470	37535	24841	12478	3044.39990234	2927.72998047	2871.9699707
0.733038 1.46608 65280	38674	25420	12560	3035.60009766	2931.2800293	2879.12988281
0.737402 1.46608 67670	37930	24868	12192	3012.40991211	2908.88989258	2857.12988281
0.741765 1.46608 73810	38378	25086	12183	3002.51000977	2899.33007812	2847.73999023
0.746128 1.46608 83880	39474	25721	12369	2999.82006836	2896.73999023	2845.18994141
0.750492 1.46608 94330	40332	26240	12555	3003.97998047	2900.75	2849.12988281
0.754855 1.46608 101050	40919	26624	12741	3016	2912.36010742	2860.54003906
0.759218 1.46608 102780	40959	26658.0019531	12769	3020.98999023	2917.17993164	2865.27001953
0.763582 1.46608 100170	39976	26037	12501	3012.87011719	2909.33007812	2857.57006836
0.767945 1.46608 93970	39353	25637	12318	3003.2199707	2900.02001953	2848.41992188
0.772308 1.46608 85760	39001	25403	12200	2992.43994141	2889.61010742	2838.18994141
0.776672 1.46608 78660	38649	25169.0019531	12082	2981.65991211	2879.18994141	2827.95996094
0.781035 1.46608 75470	38385	24995	11997	2972.98999023	2870.82006836	2819.73999023
0.785398 1.46608 76730	38357	24972	11980	2965.14990234	2863.25	2812.30004883
0.789761 1.46608 81350	38563	25096	12021	2961.82006836	2860.04003906	2809.14990234
0.794125 1.46608 88070	38786	25234	12075	2958.47998047	2856.81005859	2805.97998047
0.798488 1.46608 95690	39009	25371	12129	2955.13989258	2853.59008789	2802.81005859
0.802851 1.46608 102820	39624	25784	12346	2957.66992188	2856.0300293	2805.2199707
0.807215 1.46608 108430	40346	26272	12609	2961.80004883	2860.02001953	2809.13012695
0.811578 1.46608 112100	41068	26759	12871	2965.92993164	2864.01000977	2813.05004883
0.815941 1.46608 113630	41931	27343	13188	2971.93994141	2869.81005859	2818.75
0.820305 1.46608 112910	42513	27729	13382	2980.13989258	2877.72998047	2826.52001953
0.824668 1.46608 110190	41447	27046	13071	2958.06005859	2856.39990234	2805.58007812
0.829031 1.46608 106380	41328	26975	13047	2953.92993164	2852.41992188	2801.66992188
0.833395 1.46608 102600	41209	26904	13023	2949.80004883	2848.43994141	2797.75
0.837758 1.46608 99540	41121	26856	13011	2945.67993164	2844.45996094	2793.84033203
0.842121 1.46608 97400	41033	26809	13000	2941.56005859	2840.47998047	2789.92993164
0.846485 1.46608 96180	41112	26870	13041	2940.77001953	2839.70996094	2789.18994141
0.850848 1.46608 95750	41439	27092	13159	2944.91992188	2843.7199707	2793.12011719
0.855211 1.46608 96000	42708	27910	13543	2957.27001953	2855.64990234	2804.83007812
0.859575 1.46608 96800	43569	28461	13796	2964.11010742	2862.25	2811.32006836
0.863938 1.46608 98040	44072	28776	13932.9990234	2965.66992188	2863.76000977	2812.80004883
0.868301 1.46608 99580	44332.9960938	28934.0019531	13993	2965.76000977	2863.84008789	2812.88012695
0.872665 1.46608 101340	43609.0039062	28450	13739	2959.81005859	2858.10009766	2807.23999023
0.877028 1.46608 103230	42573	27762	13387	2949.5300293	2848.16992188	2797.48999023
0.881391 1.46608 105200	40965	26701	12854	2931.32006836	2830.58007812	2780.2199707
0.885755 1.46608 107220	39823	25950.0019531	12481	2919.73999023	2819.40991211	2769.23999023
0.890118 1.46608 109290	39783	25933	12488	2923.87988281	2823.40991211	2773.16992188
0.894481 1.46608 111420	39744	25916	12494	2928.02001953	2827.39990234	2777.09008789
0.898845 1.46608 113580	39937	26060	12591	2934.61010742	2833.77001953	2783.35009766
0.903208 1.46608 115760	40051	26162	12682	2939.10009766	2838.10009766	2787.60009766
0.907571 1.46608 117850	39786	26035	12688	2937.79003906	2836.83007812	2786.35009766
0.911935 1.46608 119680	39226	25729	12627	2933.62988281	2832.82006836	2782.40991211
0.916298 1.46608 120960	38666	25423	12567	2929.4699707	2828.80004883	2778.45996094
0.920661 1.46608 121370	38104	25099	12476	2925.31005859	2824.7800293	2774.52001953
0.925025 1.46608 120620	37540	24759	12358	2921.14990234	2820.77001953	2770.58007812
0.929388 1.46608 118510	36976	24420	12241	2917	2816.76000977	2766.63989258
0.933751 1.46608 115060	36604	24230	12228	2918.57006836	2818.2800293	2768.12988281
0.938114 1.46608 110460	36289	23979	12040	2906.12011719	2806.25	2756.32006836
0.942478 1.46608 105020	37896	24984	12458	2920.90991211	2820.5300293	2770.34008789
0.946841 1.46608 99100	39107	25726	12742	2929.20996094	2828.55004883	2778.2199707
0.951204 1.46608 93080	40317	26467	13026	2937.52001953	2836.57006836	2786.10009766
0.955568 1.46608 87560	42747	28021	13729	2957.9699707	2856.33007812	2805.5
0.959931 1.46608 83360	45471	29771	14533	2981.35009766	2878.89990234	2827.66992188
0.964294 1.46608 80780	48195	31520	15337	3004.72998047	2901.4699707	2849.84008789
0.968658 1.46608 79110	50806	33205	16124	3025.55004883	2921.58007812	2869.60009766
0.973021 1.46608 77360	50752	33193	16124	3028.34008789	2919.73999023	2864.84008789
0.977384 1.46608 75280	50401	33026	16081.0009766	3032.26000977	2914.37988281	2853.66992188
0.981748 1.46608 73120	50050	32859	16037	3036.16992188	2909.0300293	2842.5
0.986111 1.46608 71160	49767	32736	16013.9990234	3040.08007812	2903.67993164	2831.32006836
0.990474 1.46608 69600	50204	33085	16212	3044	2898.30004883	2820.11010742
0.994838 1.46608 68420	50640	33434	16410	3047.92993164	2892.92993164	2808.88989258
0.999201 1.46608 67580	50942	33718	16589	3054.62011719	2886.79003906	2794.69995117
1.00356 1.46608 67010	50934	33853	16728	3067.62988281	2878.91992188	2773.72998047
1.00793 1.46608 66680	50902	33793	16672	3069.90991211	2885.70996094	2783.37988281
1.01229 1.46608 66590	50877	33772	16656	3074.18994141	2889.73999023	2787.27001953
1.01665 1.46608 66760	50852	33752	16640	3078.4699707	2893.77001953	2791.14990234
1.02102 1.46608 67220	50831.0039062	33728	16614	3079.82006836	2895.0300293	2792.37011719
1.02538 1.46608 67980	50814	33697	16572	3076.31005859	2891.72998047	2789.17993164
1.02974 1.46608 68980	50798	33664	16526	3071.04003906	2886.77001953	2784.40991211
1.03411 1.46608 70090	50784	33628	16471	3061.82006836	2878.11010742	2776.05004883
1.03847 1.46608 71150	50761	33601	16441	3060	2876.39990234	2774.39990234
1.04283 1.46608 72000	50741	33581	16421	3060	2876.39990234	2774.39990234
1.0472 1.46608 72440	50729	33569	16409	3060	2876.39990234	2774.39990234
1.05156 1.46608 72370	50706	33547	16387	3060	2876.39990234	2774.39990234
1.05592 1.46608 71730	50667.0039062	33512	16352	3060	2876.39990234	2774.39990234
1.06029 1.46608 70580	50635	33483	16323	3060	2876.39990234	2774.39990234
1.06465 1.46608 69100	49580	32794	15998	3049.2800293	2866.33007812	2764.67993164
1.06901 1.46608 67520	48714	32228	15732	3040.76000977	2858.32006836	2756.95996094
1.07338 1.46608 66070	47443	31407	15360	3032.2800293	2850.34008789	2749.27001953
1.07774 1.46608 64950	46172	30585	14989	3023.80004883	2842.37011719	2741.57006836
1.0821 1.46608 64340	46228	30625	15011	3022.16992188	2840.84008789	2740.10009766
1.08647 1.46608 64340	46695	30930.0019531	15155	3022.66992188	2841.31005859	2740.55004883
1.09083 1.46608 65060	47161.9960938	31236	15299	3023.16992188	2841.7800293	2741
1.09519 1.46608 66570	47738	31619	15491	3033.85009766	2851.82006836	2750.68994141
1.09956 1.46608 68860	47753	31641	15524	3042.82006836	2860.25	2758.82006836
1.10392 1.46608 71560	47767	31662.0019531	15557	3051.7800293	2868.66992188	2766.93994141
1.10828 1.46608 73950	47719	31645.0019531	15574	3059.26000977	2875.69995117	2773.72998047
1.11265 1.46608 75360	46972	31194	15416	3050.29003906	2867.27001953	2765.60009766
1.11701 1.46608 75790	46224	30743	15258	3041.32006836	2858.84008789	2757.45996094
1.12137 1.46608 75750	45477	30293	15099	3032.35009766	2850.40991211	2749.33007812
1.12574 1.46608 75870	46425	31039	15194	3036.13989258	2862.10009766	2760.2800293
1.1301 1.46608 76350	47738.9960938	32052	15307	3042.29003906	2878.87988281	2776.02001953
1.13446 1.46608 76930	49054	33064	15421	3048.44995117	2895.65991211	2791.76000977
0.261799 1.47044 147320	50023	33797	15545	3053.81005859	2907.38989258	2802.81005859
0.266163 1.47044 148090	50459	34096	15686	3057.93994141	2911.32006836	2806.60009766
0.270526 1.47044 149210	50894	34396	15827	3062.06005859	2915.25	2810.39013672
0.274889 1.47044 150510	51335	34696	15976	3041.37988281	2895.56005859	2791.39990234
0.279253 1.47044 151890	51318	34688	15968	3061.19995117	2914.42993164	2809.60009766
0.283616 1.47044 153300	51326	34694	15974	3056.64990234	2910.10009766	2805.41992188
0.287979 1.47044 154780	51334	34700	15980	3052.10009766	2905.77001953	2801.25
0.292343 1.47044 156340	51342.0039062	34709	15989	3047.55004883	2901.43994141	2797.07006836
0.296706 1.47044 157900	51349	34718	15998	3043	2897.11010742	2792.88989258
0.301069 1.47044 159430	51357	34728	16008	3038.44995117	2892.7800293	2788.7199707
0.305433 1.47044 160920	51171	34609	15966	3034.38989258	2888.89990234	2784.98999023
0.309796 1.47044 162410	49872	33741	15588	3025.77001953	2880.69995117	2777.08007812
0.314159 1.47044 163980	48572	32873	15210	3017.15991211	2872.5	2769.16992188
0.318523 1.47044 165770	47273	32005.0019531	14832	3008.54003906	2864.30004883	2761.26000977
0.322886 1.47044 168090	46504	31471	14562	2992.23999023	2848.77001953	2746.30004883
0.327249 1.47044 171340	45800	30978	14305	2974.98999023	2832.36010742	2730.4699707
0.331613 1.47044 175870	45096	30485	14049	2957.75	2815.93994141	2714.64990234
0.335976 1.47044 181570	44447	30081	13920	2952.7199707	2811.14990234	2710.0300293
0.340339 1.47044 187670	44292	29962	13840	2952.11010742	2810.57006836	2709.47998047
0.344703 1.47044 193430	44134	29869	13821	2956.19995117	2814.4699707	2713.22998047
0.349066 1.47044 198690	43949	29757	13793	2959.18994141	2817.31005859	2715.9699707
0.353429 1.47044 203350	43572	29519	13710	2954.62988281	2812.9699707	2711.79003906
0.357792 1.47044 206920	43195	29280	13628	2950.07006836	2808.62988281	2707.60009766
0.362156 1.47044 208930	42795	29165	13832	2963.94995117	2821.84008789	2720.33007812
0.366519 1.47044 209490	43456	29373	14066	2960.48999023	2827.5	2737.35009766
0.370882 1.47044 209040	44057	29476	14300	2954.41992188	2833.60009766	2758.59008789
0.375246 1.47044 207920	44341	29424	14545	2951.89990234	2843.0300293	2782.97998047
0.379609 1.47044 206270	44193	29157	14554	2947.27001953	2845.98999023	2795.35009766
0.383972 1.47044 204200	43322	28532	14170	2939.12011719	2838.12011719	2787.62011719
0.388336 1.47044 201890	42461	27946	13855	2932.87988281	2832.09008789	2781.69995117
0.392699 1.47044 199560	41614	27418	13639	2929.39990234	2828.72998047	2778.39990234
0.397062 1.47044 197440	42063	27654	13668	2932.01000977	2831.26000977	2780.87988281
0.401426 1.47044 195630	42866	28161	13887.0009766	2940.32006836	2839.27001953	2788.75
0.405789 1.47044 194100	44293	29146	14441	2958.65991211	2856.98999023	2806.14990234
0.410152 1.47044 192740	45782	30174.0019531	15021	2977.60009766	2875.27001953	2824.11010742
0.414516 1.47044 191410	44907	29557	14655	2974.27001953	2872.06005859	2820.94995117
0.418879 1.47044 190020	44032	28940	14289	2970.93994141	2868.85009766	2817.80004883
0.423242 1.47044 188530	43238	28374	13947	2968.19995117	2866.19995117	2815.19995117
0.427606 1.47044 186890	42819	28050	13715	2968.19995117	2866.19995117	2815.19995117
0.431969 1.47044 185060	43105	28232	13795	2981.82006836	2879.35009766	2828.12011719
0.436332 1.47044 182950	43081	28214	13782	2985.87011719	2883.26000977	2831.95996094
0.440696 1.47044 180480	43014	28168	13755	2988.62988281	2885.92993164	2834.58007812
0.445059 1.47044 177610	42947	28122	13728	2991.38989258	2888.60009766	2837.19995117
0.449422 1.47044 174360	43569	28532	13934	3000.73999023	2897.62011719	2846.06005859
0.453786 1.47044 170750	44258	28987	14162	3010.7199707	2907.26000977	2855.5300293
0.458149 1.47044 166910	44947	29441	14391	3020.68994141	2916.88989258	2864.98999023
0.462512 1.47044 163030	45342	29702	14522	3026.39990234	2922.39990234	2870.39990234
0.466876 1.47044 159390	45342	29701	14521	3026.39990234	2922.39990234	2870.39990234
0.471239 1.47044 156230	45346	29705	14525	3026.39990234	2922.39990234	2870.39990234
0.475602 1.47044 153770	45350	29709	14529	3026.39990234	2922.39990234	2870.39990234
0.479966 1.47044 152060	45354	29713	14533	3026.39990234	2922.39990234	2870.39990234
0.484329 1.47044 151040	45147	29670	14558	3033.35009766	2912.87988281	2850.54003906
0.488692 1.47044 150560	44899	29617	14586	3041.65991211	2901.51000977	2826.81005859
0.493056 1.47044 150430	44650	29564	14615	3049.95996094	2890.13989258	2803.08007812
0.497419 1.47044 150480	44405	29514	14647	3058.27001953	2878.77001953	2779.35009766
0.501782 1.47044 150600	44370	29520	14672	3060	2876.39990234	2774.39990234
0.506145 1.47044 150750	44393	29543	14698	3060	2876.39990234	2774.39990234
0.510509 1.47044 150940	44416	29566	14724	3060	2876.39990234	2774.39990234
0.514872 1.47044 151220	44439.9960938	29589	14750	3060	2876.39990234	2774.39990234
0.519235 1.47044 151680	44823	29852	14889	3065.57006836	2881.63989258	2779.44995117
0.523599 1.47044 152400	45327	30195	15065.9990234	3073	2888.62011719	2786.17993164
0.527962 1.47044 153470	45830	30538	15242	3080.41992188	2895.59008789	2792.90991211
0.532325 1.47044 154870	46332	30885	15428	3087.84008789	2902.57006836	2799.63989258
0.536689 1.47044 156460	45958	30782.0019531	15594	3100.65991211	2914.62011719	2811.27001953
0.541052 1.47044 157990	45229	30430	15620	3109.5300293	2922.94995117	2819.30004883
0.545415 1.47044 159030	44501	30069	15630	3117.63989258	2930.58007812	2826.65991211
0.549779 1.47044 159060	43773	29709	15641	3125.75	2938.20996094	2834.02001953
0.554142 1.47044 157680	43390	29559	15726	3133.86010742	2945.83007812	2841.37011719
0.558505 1.47044 154860	43141	29490	15840	3141.9699707	2953.45996094	2848.7199707
0.562869 1.47044 150950	42892	29421	15954	3150.08007812	2961.08007812	2856.08007812
0.567232 1.47044 146330	42640	29272	15910	3150	2961	2856
0.571595 1.47044 140390	40927	28295	15668	3144.54003906	2955.87011719	2851.05004883
0.575959 1.47044 131250	39063	27240	15419	3137.83007812	2949.56005859	2844.95996094
0.580322 1.47044 117590	38526	26963	15397	3133.77001953	2945.75	2841.29003906
0.584685 1.47044 100500	37990	26686	15375	3129.7199707	2941.92993164	2837.61010742
0.589049 1.47044 82820	38182.9960938	26664	15140	3114.64990234	2927.77001953	2823.94995117
0.593412 1.47044 67620	38641	26734	14828	3095.58007812	2909.84008789	2806.65991211
0.597775 1.47044 56890	40568	27684	14803	3083.83007812	2898.80004883	2796.01000977
0.602139 1.47044 50870	43459	29211	14967	3076.88989258	2892.2800293	2789.70996094
0.606502 1.47044 48420	44489	29761	15040	3069.93994141	2885.73999023	2783.40991211
0.610865 1.47044 47900	44862	29967	15082	3062.97998047	2879.19995117	2777.10009766
0.615229 1.47044 47950	45366	30264	15173	3060	2876.39990234	2774.39990234
0.619592 1.47044 48000	45966	30629	15302	3060	2876.39990234	2774.39990234
0.623955 1.47044 48000	44866	29905	14950	3042.87011719	2860.30004883	2758.87011719
0.628319 1.47044 48000	43396	28944	14495	3022.85009766	2841.47998047	2740.7199707
0.632682 1.47044 48000	42563	28392	14222	3012.40991211	2831.65991211	2731.25
0.637045 1.47044 48000	41730	27840	13948	3001.95996094	2821.84008789	2721.7800293
0.641409 1.47044 48000	41857	27927	13991	3003.22998047	2823.0300293	2722.92993164
0.645772 1.47044 48000	42261	28197	14125	3007.86010742	2827.37988281	2727.12011719
0.650135 1.47044 48000	42664	28467	14258	3012.48999023	2831.73999023	2731.32006836
0.654498 1.47044 47970	42643	28442	14229	3010.65991211	2830.02001953	2729.65991211
0.658862 1.47044 47940	43869	29277	14672	3020.42993164	2839.19995117	2738.52001953
0.663225 1.47044 48000	44192	29499	14795	3016.62011719	2835.62011719	2735.07006836
0.667588 1.47044 48370	44254	29545	14823	3009.27001953	2828.7199707	2728.40991211
0.671952 1.47044 49400	44316	29590	14851	3001.92993164	2821.81005859	2721.75
0.676315 1.47044 51200	44350	29625	14888	3000	2820	2720
0.680678 1.47044 53350	44374	29657	14927	3000	2820	2720
0.685042 1.47044 55280	44214	29572	14916	2994.32006836	2814.65991211	2714.85009766
0.689405 1.47044 56710	44689	29896	15093	3004.79003906	2824.5	2724.34008789
0.693768 1.47044 57840	43885	29358	14819	3001.35009766	2821.27001953	2721.22998047
0.698132 1.47044 59180	43468	29082	14683	3005.09008789	2824.79003906	2724.62011719
0.702495 1.47044 60950	43051	28805	14548.0009766	3008.83007812	2828.30004883	2728.01000977
0.706858 1.47044 62630	42633	28528	14412	3012.08007812	2831.35009766	2730.94995117
0.711222 1.47044 63640	42217	28253	14277	3007.91992188	2827.44995117	2727.17993164
0.715585 1.47044 63970	41800	27977	14142	3003.77001953	2823.54003906	2723.40991211
0.719948 1.47044 64000	41461	27754	14035	3000.38989258	2820.36010742	2720.35009766
0.724312 1.47044 64060	41467	27766	14053	2998.41992188	2818.51000977	2718.57006836
0.728675 1.47044 64280	40636	27205	13763	2983.91992188	2804.88989258	2705.41992188
0.733038 1.47044 64890	40474	27098	13711	2979.34008789	2800.58007812	2701.26000977
0.737402 1.47044 66730	40312	26991	13658	2974.75	2796.26000977	2697.11010742
0.741765 1.47044 71110	40145	26882	13609	2967.66992188	2793.87011719	2694.62988281
