41.526	-19.311
41.555	-19.534
41.555	-19.836
42.027	-19.821
42.420	-19.849
42.843	-19.849
43.295	-19.863
43.599	-19.877
44.431	-19.893
45.016	-19.907
45.621	-19.991
47.061	-20.206
47.769	-20.322
48.502	-20.405
50.041	-20.503
51.260	-20.535
53.841	-20.745
55.247	-20.778
56.516	-20.792
58.212	-20.792
59.599	-20.805
61.816	-20.696
62.593	-20.656
64.270	-20.521
65.096	-20.451
65.848	-20.360
66.389	-20.227
66.642	-20.100
66.780	-20.069
66.794	-19.857
66.720	-19.716
66.720	-19.645
66.695	-19.371
66.710	-19.168
66.695	-18.950
66.694	-18.865
66.694	-18.699
66.709	-18.524
66.709	-18.297
66.694	-18.140
66.679	-18.050
66.634	-17.697
66.649	-17.654
66.693	-17.554
66.823	-17.260
66.926	-17.098
66.999	-16.940
67.043	-16.911
67.102	-16.897
67.175	-16.839
67.175	-16.825
67.322	-16.782
67.409	-16.695
67.334	-16.594
67.275	-16.465
67.200	-16.379
67.126	-16.278
67.110	-16.134
67.243	-16.076
67.360	-16.018
67.404	-15.960
67.300	-15.814
67.135	-15.668
66.995	-15.492
66.950	-15.304
66.769	-15.086
66.634	-14.925
66.497	-14.684
66.377	-14.510
66.273	-14.393
66.153	-14.291
66.019	-14.117
65.989	-14.000
65.959	-13.957
66.063	-13.859
66.165	-13.787
66.090	-13.685
66.045	-13.553
65.956	-13.436
65.866	-13.334
65.940	-13.232
66.116	-13.086
66.190	-13.042
66.292	-12.939
66.366	-12.866
66.291	-12.793
66.217	-12.705
66.127	-12.588
66.066	-12.515
66.007	-12.383
65.828	-12.231
65.783	-12.129
65.797	-12.026
65.943	-11.894
66.031	-11.820
66.223	-11.732
66.340	-11.673
66.399	-11.570
66.353	-11.467
66.233	-11.349
66.217	-11.231
66.305	-11.143
66.407	-11.039
66.553	-10.936
66.670	-10.877
66.773	-10.818
66.727	-10.714
66.636	-10.611
66.575	-10.508
66.482	-10.401
66.629	-10.298
66.799	-10.125
66.944	-9.991
67.106	-9.814
67.325	-9.665
67.248	-9.532
67.183	-9.352
67.240	-9.189
67.444	-9.039
67.547	-8.920
67.678	-8.831
67.800	-8.772
67.888	-8.653
68.049	-8.489
67.899	-8.340
67.823	-8.236
67.762	-8.131
67.657	-8.056
67.745	-7.967
67.850	-7.861
67.953	-7.786
68.029	-7.681
68.072	-7.622
68.012	-7.532
67.923	-7.398
67.878	-7.324
67.863	-7.264
67.981	-7.190
68.069	-7.086
68.157	-6.981
68.260	-6.892
68.229	-6.817
68.155	-6.728
68.065	-6.638
67.975	-6.549
67.968	-6.459
67.864	-6.355
67.820	-6.279
67.938	-6.190
68.055	-6.070
68.172	-5.981
68.290	-5.891
68.363	-5.771
68.466	-5.652
68.559	-5.560
68.632	-5.470
68.501	-5.390
68.411	-5.300
68.396	-5.240
68.322	-5.150
68.232	-5.091
68.335	-5.001
68.504	-4.814
68.651	-4.724
68.803	-4.587
68.714	-4.512
68.669	-4.482
68.545	-4.344
68.440	-4.194
68.396	-4.119
68.484	-3.970
68.646	-3.835
68.675	-3.745
68.580	-3.670
68.411	-3.565
68.366	-3.385
68.277	-3.355
68.191	-3.250
68.101	-3.130
67.952	-3.009
67.907	-2.904
67.980	-2.830
68.039	-2.740
68.127	-2.649
68.230	-2.574
68.159	-2.454
68.053	-2.349
67.958	-2.244
67.809	-2.154
67.976	-1.929
67.825	-1.851
67.670	-1.705
67.536	-1.645
67.446	-1.510
67.401	-1.420
67.460	-1.315
67.533	-1.210
67.636	-1.090
67.590	-0.999
67.480	-0.906
67.341	-0.818
67.221	-0.727
67.131	-0.682
67.027	-0.607
67.115	-0.532
67.152	-0.413
67.196	-0.307
67.077	-0.247
66.943	-0.157
66.898	-0.067
66.927	0.023
66.985	0.113
67.028	0.234
67.161	0.279
67.130	0.369
67.009	0.489
66.860	0.549
66.750	0.612
66.646	0.717
66.777	0.838
66.836	0.988
66.820	1.093
66.655	1.198
66.604	1.250
66.544	1.281
66.514	1.371
66.602	1.431
66.646	1.506
66.675	1.581
66.556	1.686
66.407	1.776
66.258	1.836
66.197	1.898
66.107	1.928
66.033	1.973
66.045	2.063
66.103	2.154
66.162	2.289
66.206	2.379
66.266	2.500
66.340	2.560
66.360	2.683
66.255	2.804
66.134	2.893
65.970	2.938
65.880	3.013
65.789	3.088
65.685	3.148
65.481	3.194
65.345	3.061
65.241	2.927
65.067	3.002
64.936	3.092
64.787	3.152
64.568	3.183
64.473	3.287
64.333	3.316
64.139	3.405
63.930	3.495
63.751	3.421
63.605	3.538
63.283	3.653
63.119	3.757
62.910	3.892
62.938	4.027
62.952	4.162
62.714	4.312
62.487	4.466
62.338	4.601
62.189	4.735
62.024	4.885
61.855	5.007
61.706	5.127
61.631	5.202
61.586	5.306
61.668	5.442
61.578	5.516
61.459	5.636
61.295	5.741
61.190	5.875
61.071	5.965
60.951	6.039
60.738	6.221
60.529	6.356
60.365	6.505
60.126	6.699
60.111	6.818
60.197	6.955
60.033	7.044
59.959	7.104
59.854	7.208
59.735	7.283
59.601	7.357
59.496	7.432
59.330	7.551
59.211	7.655
59.284	7.730
59.165	7.804
59.015	7.968
58.881	8.116
58.717	8.265
58.596	8.443
58.377	8.552
58.242	8.641
58.327	8.757
58.445	8.802
58.340	8.935
58.176	9.054
58.220	9.158
58.279	9.262
58.115	9.351
58.040	9.396
58.025	9.499
57.980	9.558
57.890	9.632
57.801	9.721
57.622	9.825
57.562	9.899
57.428	9.884
57.303	9.811
57.199	9.724
57.003	9.811
56.913	9.929
56.987	10.077
57.090	10.240
57.148	10.402
57.251	10.609
57.369	10.904
57.515	11.199
57.809	11.790
58.057	12.259
58.221	12.779
58.027	12.896
57.803	13.042
57.644	13.145
57.717	13.291
57.805	13.481
57.561	13.571
57.373	13.669
57.125	13.790
56.990	13.878
57.018	13.980
57.033	14.111
56.853	14.184
56.749	14.228
56.734	14.300
56.565	14.344
56.334	14.533
56.061	14.565
55.797	14.657
55.584	14.672
55.439	14.732
55.274	14.776
55.120	14.790
55.045	14.733
54.970	14.705
54.751	14.705
54.552	14.777
54.507	14.763
54.383	14.661
54.323	14.661
54.279	14.675
54.141	14.724
54.052	14.753
53.992	14.601
53.917	14.486
53.813	14.357
53.545	14.387
53.331	14.489
52.998	14.576
52.729	14.663
52.624	14.549
52.400	14.593
52.150	14.651
52.105	14.593
52.015	14.464
51.941	14.364
51.895	14.264
51.806	14.064
51.716	13.906
51.626	13.776
51.493	13.628
51.426	13.427
51.306	13.283
51.202	13.139
50.958	13.168
50.735	13.229
50.630	13.317
50.511	13.288
50.361	13.288
50.217	13.289
50.216	13.188
50.141	13.145
50.006	13.174
49.802	13.218
49.644	13.264
49.598	13.163
49.479	13.077
49.419	13.005
49.359	12.875
49.240	12.803
49.076	12.832
48.857	12.847
48.796	12.761
48.661	12.689
48.552	12.704
48.402	12.704
48.356	12.632
48.281	12.574
48.147	12.589
48.008	12.618
47.933	12.546
47.903	12.474
47.814	12.474
47.694	12.489
47.612	12.419
47.507	12.390
47.372	12.391
47.268	12.420
47.163	12.450
47.103	12.349
46.939	12.394
46.937	12.321
46.832	12.220
46.653	12.250
46.548	12.264
46.518	12.192
46.458	12.120
46.309	12.120
46.204	12.165
46.144	12.078
46.039	12.021
45.736	12.109
45.660	12.109
45.584	12.037
45.494	11.994
45.390	11.994
45.166	11.994
45.077	11.994
44.987	11.994
44.838	11.994
44.599	11.965
44.405	11.980
44.211	11.980
43.958	11.980
43.640	11.980
43.461	11.980
43.341	11.922
43.177	11.907
43.162	11.907
43.102	11.864
42.968	11.792
42.729	11.748
42.461	11.691
42.237	11.633
42.043	11.575
41.695	11.488
41.441	11.255
41.247	11.139
41.142	10.979
40.977	10.805
40.812	10.602
40.617	10.471
40.512	10.354
40.333	10.150
40.184	10.019
40.030	9.872
39.880	9.711
39.776	9.522
39.621	9.366
39.457	9.214
39.323	9.039
39.218	8.834
39.033	8.625
38.954	8.410
38.790	8.132
38.685	7.897
38.704	7.726
38.565	7.638
38.460	7.492
38.386	7.374
38.311	7.242
38.311	7.061
38.132	6.943
38.057	6.840
37.983	6.649
37.968	6.532
37.878	6.385
37.774	6.223
37.640	6.061
37.520	5.958
37.416	5.870
37.341	5.811
37.326	5.811
37.117	5.706
36.944	5.583
36.735	5.480
36.457	5.374
36.114	5.315
